fattura_id,riga_fattura,data_fattura,fornitore,codice_fornitore,codice_prodotto,descrizione_prodotto,categoria,quantita,unita_misura,prezzo_unitario,importo_totale,iva_pct,pagato,data_scadenza
50250,5,05/10/2024,Beverages Distribution,FORN-007,SKU-3977,Prosecco DOC,Vini,21.0,1,,,22,NO,04/12/2024
50250,6,2024/10/05,Beverages Distribution,FORN-007,SKU-5692,Riso Carnaroli,Secchi,21.782,KG,3.6014,78.45,10,NO,04/12/2024
50251,1,06/10/2024,Cantina Toscana SpA,FORN-004,SKU-5301,Riso Carnaroli,Secchi,24.905,kilo,3.4924,86.98,22,SI,04/01/2025
50251,2,06/10/2024,Cantina Toscana SpA,FORN-004,SKU-4695,LATTE 1L,Latticini,18.15,ml,1.1,19.96,,no,05/12/2024
50251,3,06/10/2024,Cantina Toscana SpA,FORN-004,SKU-9513,Costata di manzo,Carni,29.067,kilo,33.1161,962.59,10,SI,04/01/2025
50252,1,2024/10/09,BIANCHI CARNI s.r.l.,FORN-001,SKU-7228,Branzino fresco,Pesce,11.043,kilo,19.8536,219.24,4,SI,07/01/2025
50252,2,09/10/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-6284,Insalata mista,Verdure,17.407,kilo,2.1674,37.73,22,NO,08/12/2024
50252,3,09/10/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-7532,Prosecco DOC,,29.0,750ml,5.0553,146.6,10,SI,07/01/2025
50252,4,09/10/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-6708,Vino Tignanello,Vini,14.0,1,84.668,1185.35,10,SI,29/09/2024
50252,5,09/10/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-4751,latte intero lt,Latticini,18.54,lt,1.0153,18.82,5,SI,08/12/2024
50252,6,09/10/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-7995,Farina 00,Secchi,24.374,kg,0.8535,20.8,22,SI,07/01/2025
50253,1,10/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-5430,Riso Carnaroli,Secchi,18.484,kg,3.7706,69.7,4,SI,09/11/2024
50253,2,2024/10/10,Pescheria Del Mare SNC,FORN-002,SKU-6549,Caffe miscela bar,Bevande,3.478,1000g,0.14,0.49,22,SI,09/12/2024
50253,3,10/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-4308,Burrata,Latticini,72.0,nr,2.5648,184.67,4,SI,09/12/2024
50253,4,10/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-3793,Olio EVO,,16.7,LT,8.2187,137.25,4,NO,09/12/2024
50254,1,12/10/2024,Cantina Toscana SpA,FORN-004,SKU-4990,Prosecco DOC,Vini,19.0,1,4.795,91.11,10,,11/11/2024
50254,2,12/10/2024,Cantina Toscana SpA,FORN-004,SKU-3931,Burrata,Latticini,53.0,nr,2.9206,154.79,10,SI,
50254,3,12/10/2024,Cantina Toscana SpA,FORN-004,SKU-5401,Riso Carnaroli,Secchi,6.677,1000g,3.6028,24.06,4,S,10/01/2025
50254,4,12/10/2024,Cantina Toscana SpA,FORN-004,SKU-1161,Uova fresche cat. A,Latticini,98.0,nr,0.315,30.87,,NO,11/11/2024
50254,5,12/10/2024,Cantina Toscana SpA,FORN-004,SKU-1462,Fil. Manzo,Carni,19.908,Kg,37.0583,737.76,,SI,11/11/2024
50255,1,13/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-4316,Rucola,Verdure,8.82,kilo,3.8006,33.52,10,SI,12/11/2024
50255,2,13/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-4297,Pasta tagliatelle,Secchi,12.843,1000g,2.031,26.08,4,SI,11/01/2025
50255,3,13/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-5675,Pomodorini ciliegino,Verdure,2.648,kilo,3.4042,9.01,,NO,23/09/2024
50255,4,13/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-1401,LATTE 1L,Latticini,9.34,0.75,1.0501,9.81,5,NO,11/01/2025
50256,1,14/10/2024,Latteria Alpina Coop,FORN-005,SKU-4123,Costata di manzo,Carni,22.508,kilo,32.0261,720.84,22,NO,13/11/2024
50256,2,14/10/2024,Latteria Alpina Coop,FORN-005,SKU-5820,Parmigiano Reggiano 24m,Latticini,28.85,g,16.5,476.03,10,NO,12/01/2025
50256,3,14/10/2024,Latteria Alpina Coop,FORN-005,SKU-8213,Petto di pollo,Carni,12.246,kg,9.2929,113.8,10,si,13/11/2024
50257,1,16-10-2024,Beverages Distribution,FORN-007,SKU-1890,Insalata mista,Verdure,18.061,Kg,2.8994,52.37,5,SI,14/01/2025
50257,2,16/10/2024,Beverages Distribution,FORN-007,SKU-4841,Olio EVO,Condimenti,18.08,1000ml,850.0,15368.0,10,NO,15/12/2024
50257,3,16/10/2024,Beverages Distribution,FORN-007,SKU-4450,Caffe miscela bar,Bevande,20.628,kg,1400.0,28879.2,22,NO,14/01/2025
50257,4,2024/10/16,Beverages Distribution,FORN-007,SKU-9406,Panna fresca,Latticini,3.86,lt,2.2825,8.81,22,SI,15/11/2024
50258,1,17/10/2024,Beverages Distribution,FORN-007,SKU-3081,Acqua minerale 1L,,188.0,pz,0.3802,71.48,10,NO,16/11/2024
50258,2,17/10/2024,Beverages Distribution,FORN-007,SKU-6266,Farina 00,Secchi,21.59,kg,0.8712,18.81,22,SI,16/11/2024
50258,3,17/10/2024,Beverages Distribution,FORN-007,SKU-4477,Costata di manzo,Carni,20.478,kilo,2.8,57.34,10,SI,16/11/2024
50259,1,21/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-9153,  Panna fresca,Latticini,16.01,l,2.6983,43.2,10,NO,20/12/2024
50259,2,21/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-4422,Prosecco DOC,,15.0,bott,5.0158,75.24,4,SI,20/11/2024
50259,3,21/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-8804,Vino Tignanello,Vini,33.0,0.75,66.6098,2198.12,5,1,20/12/2024
50259,4,2024/10/21,Pescheria Del Mare SNC,FORN-002,SKU-2640,Riso Carnaroli,Secchi,15.077,1000g,3.5317,53.25,22,SI,19/01/2025
50259,5,21/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-3645,Burrata,Latticini,241.0,1,2.5083,604.5,,SI,20/11/2024
50259,6,2024/10/21,Pescheria Del Mare SNC,FORN-002,SKU-5224,Acqua 1lt,Bevande,139.0,nr,0.3481,48.39,10,NO,19/01/2025
50260,1,25/10/2024,Distribuzione Generale,FORN-008,SKU-2896,  Vino Tignanello,Vini,17.0,bott,87.101,1480.72,10,SI,24/11/2024
50260,2,25/10/2024,Distribuzione Generale,FORN-008,SKU-4828,Salmone intero,Pesce,19.577,1000g,13.3044,260.46,10,SI,23/01/2025
50260,3,25/10/2024,Distribuzione Generale,FORN-008,SKU-9872,Petto di pollo,Carni,21.436,kg,10.1964,218.57,10,SI,23/01/2025
50260,4,25/10/2024,Distribuzione Generale,FORN-008,SKU-3413,Vino Chianti DOCG bt,Vini,42.0,BT,7.0519,296.18,22,SI,24/11/2024
50260,5,25/10/2024,Distribuzione Generale,FORN-008,SKU-7569,  Caffe miscela bar,,18.465,g,14.0,258.51,22,SI,23/01/2025
50260,6,25-10-2024,Distribuzione Generale,FORN-008,SKU-6314,Pasta tagliatelle,Secchi,5.414,g,2.1,11.37,10,SI,23/01/2025
50260,7,25/10/2024,Distribuzione Generale,FORN-008,SKU-8970,Insalata mista,Verdure,16.767,1000g,,,22,SI,
50260,8,25/10/2024,Distribuzione Generale,FORN-008,SKU-9831,Panna fresca,Latticini,14.16,lt,2.8619,40.52,10,SI,23/01/2025
50261,1,28/10/2024,Distribuzione Generale,FORN-008,SKU-5791,Parmigiano 24m,Latticini,18.144,kilo,14.1,255.83,22,,27/12/2024
50261,2,28/10/2024,Distribuzione Generale,FORN-008,SKU-5394,F@rina 00,Secchi,21.891,kg,0.8833,19.34,10,NO,27/11/2024
50261,3,28/10/2024,Distribuzione Generale,FORN-008,SKU-8264,Salmone intero,Pesce,12.312,KG,16.1025,198.25,,SI,27/12/2024
50261,4,28/10/2024,Distribuzione Generale,FORN-008,SKU-7870,Caffe miscela bar ,Bevande,27.885,KG,12.5714,350.55,10,SI,27/12/2024
50261,5,28/10/2024,Distribuzione Generale,FORN-008,SKU-2912,Vino Tignanello,Vini,23.0,0.75,68.6478,1578.9,22,NO,27/11/2024
50261,6,28/10/2024,Distribuzione Generale,FORN-008,SKU-6082,FUNGHI PORCINI,Funghi,15.079,kilo,46.5296,701.62,22,NO,27/12/2024
50261,7,28/10/2024,Distribuzione Generale,FORN-008,SKU-2935,Filetto di manzo,Carni,15.104,kg,35.1919,531.54,10,NO,
50262,1,29/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-4299,Caffe miscela bar,Bevande,4.88,kilo,13.4355,65.57,4,SI,28/12/2024
50262,2,29/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-3770,Farina 00,Secchi,2.103,g,0.85,1.79,4,SI,28/12/2024
50262,3,29/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-8197,Vino Tignanello,Vini,32.0,1,72.1839,2309.88,10,SI,27/01/2025
50262,4,2024/10/29,Pescheria Del Mare SNC,FORN-002,SKU-7181,Olio extra vergine,Condimenti,6.84,0.75,10.0722,68.89,22,NO,28/12/2024
50262,5,29/10/2024,Pescheria Del Mare SNC,FORN-002,SKU-1037,Vino Chianti DOCG bt,Vini,47.0,BT,6.5526,307.97,10,SI,28/11/2024
50262,6,2024/10/29,Pescheria Del Mare SNC,FORN-002,SKU-8124,Fil. Manzo,Carni,15.897,g,38.0,604.09,22,NO,28/11/2024
50263,1,31/10/2024,Latteria Alpina Coop,FORN-005,SKU-4373,Pasta tagliatelle,,5.645,kg,2.3596,13.32,10,SI,29/01/2025
50263,2,31/10/2024,Latteria Alpina Coop,FORN-005,SKU-1268,Rucol@,,24.526,g,4.0,98.1,22,SI,29/01/2025
50263,3,31/10/2024,Latteria Alpina Coop,FORN-005,SKU-2592,Olio EVO,Condimenti,4.06,l,9.008,36.57,22,NO,30/11/2024
50263,4,31/10/2024,Latteria Alpina Coop,FORN-005,SKU-7673,Vongole fresche,Pesce,3.752,kg,8.1564,30.6,10,NO,29/01/2025
50263,5,31/10/2024,Latteria Alpina Coop,FORN-005,SKU-3318,Insalata mista,Verdure,19.813,g,2.5,49.53,10,SI,29/01/2025
50263,6,31/10/2024,Latteria Alpina Coop,FORN-005,SKU-8451,Uova fresche cat. A,Latticini,68.0,cad,0.3255,22.13,10,NO,29/01/2025
50264,1,04-11-2024,Macelleria Bianchi SRL,FORN-001,SKU-7941,Pomodorini ciliegino,Verdure,17.681,kg,2.7922,49.37,10,SI,03/01/2025
50264,2,04/11/2024,Macelleria Bianchi SRL,FORN-001,SKU-9325,Prosecco DOC,Vini,47.0,bt,4.2321,198.91,22,SI,04/12/2024
50264,3,04/11/2024,Macelleria Bianchi SRL,FORN-001,SKU-8915,Riso Carnaroli,Secchi,12.355,kg,,,10,NO,02/02/2025
50264,4,04/11/2024,Macelleria Bianchi SRL,FORN-001,SKU-4724,Farina 00,Secchi,22.787,1000g,0.7785,17.74,10,SI,03/01/2025
50265,1,07/11/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-5284,Panna fresca,Latticini,4.73,l,2.1039,9.95,22,S,05/02/2025
50265,2,07/11/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-3441,parmigiano,Latticini,19.892,g,16.5,328.22,22,SI,06/01/2025
50265,3,07/11/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-4739,Riso Carnaroli,Secchi,3.838,kilo,2.8871,11.08,22,SI,07/12/2024
50265,4,07/11/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-1467,Olio EVO,Condimenti,3.95,ml,8.5,33.58,22,SI,07/12/2024
50265,5,07/11/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-6031,Pasta tagliatelle,Secchi,19.844,kilo,2.5101,49.81,10,NO,07/12/2024
50265,6,07/11/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-5793,Vino Tignanello,Vini,6.0,bott,66.6737,400.04,10,SI,06/01/2025
50265,7,07/11/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-8771,Costata di manzo,Carni,23.973,kilo,,,22,SI,06/01/2025
50265,8,2024/11/07,Ortofrutta Rossi e Figli,FORN-003,SKU-2936,acqua minerale,Bevande,252.0,1,0.3195,80.51,22,SI,07/12/2024
50266,1,08/11/2024,Pescheria Del Mare SNC,FORN-002,SKU-1210,Rucola,,24.214,kg,3.5883,86.89,10,NO,06/02/2025
50266,2,08/11/2024,Pescheria Del Mare SNC,FORN-002,SKU-7737,Pomodorini ciliegino,Verdure,13.414,kilo,3.7009,49.64,10,S,07/01/2025
50266,3,08/11/2024,Pescheria Del Mare SNC,FORN-002,SKU-8723,Caffe miscela bar,Bevande,4.13,kilo,14.1119,58.28,10,si,08/12/2024
50266,4,08/11/2024,Pescheria Del Mare SNC,FORN-002,SKU-7815,parmigiano,Latticini,29.729,Kg,16.4508,489.07,10,NO,06/02/2025
50266,5,08/11/2024,Pescheria Del Mare SNC,FORN-002,SKU-6239,Branzino fresco,,10.117,kilo,18.191,184.04,22,no,08/12/2024
50266,6,08/11/2024,Pescheria Del Mare SNC,FORN-002,SKU-5571,SALE,Condimenti,20.762,KG,0.3638,7.55,4,no,08/12/2024
50266,7,08/11/2024,Pescheria Del Mare SNC,FORN-002,SKU-8861,ACQUA NAT 1L,Bevande,222.0,1,0.3596,79.83,10,NO,07/01/2025
50267,1,12/11/2024,Latteria Alpina Coop,FORN-005,SKU-1678,Salmone intero,,5.969,1000g,15.3601,91.68,5,NO,10/02/2025
50267,2,12/11/2024,Latteria Alpina Coop,FORN-005,SKU-7433,  Olio EVO,Condimenti,2.52,ml,8.5,21.42,10,SI,20/10/2024
50267,3,12/11/2024,Latteria Alpina Coop,FORN-005,SKU-5060,Petto di pollo,Carni,17.198,kg,9.0601,155.82,4,SI,12/12/2024
50267,4,2024/11/12,Latteria Alpina Coop,FORN-005,SKU-4950,Branzino fresco,Pesce,10.535,kilo,18.4183,194.04,10,SI,12/12/2024
50267,5,12/11/2024,Latteria Alpina Coop,FORN-005,SKU-6246,Farina 00,Secchi,24.628,kilo,0.9856,24.27,10,si,12/12/2024
50267,6,12/11/2024,Latteria Alpina Coop,FORN-005,SKU-7568,Vongole fresche,Pesce,14.33,KG,9.6188,137.84,22,SI,11/01/2025
50267,7,12/11/2024,Latteria Alpina Coop,FORN-005,SKU-2744,filetto manzo kg,Carni,8.39,KG,44.8819,376.56,4,SI,11/01/2025
50267,8,12/11/2024,Latteria Alpina Coop,FORN-005,SKU-2218,Caffe miscela bar,Bevande,13.779,g,14.0,192.91,22,S,11/01/2025
50268,1,15/11/2024,Beverages Distribution,FORN-007,SKU-7829,Latte intero,Latticini,5.88,lt,0.9768,5.74,10,NO,14/01/2025
50268,2,15/11/2024,Beverages Distribution,FORN-007,SKU-7927,Farina 00,Secchi,20.484,1000g,0.8695,17.81,10,SI,
50268,3,15/11/2024,Beverages Distribution,FORN-007,SKU-8877,Parmigiano Reggiano,Latticini,14.828,kg,14.3046,212.11,4,NO,15/12/2024
50268,4,15/11/2024,Beverages Distribution,FORN-007,SKU-6046,petto di pollo,Carni,17.941,kg,7.6097,136.53,10,si,14/01/2025
50269,1,18/11/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-9870,Caffe miscela bar,Bevande,27.204,1000g,14.9584,406.93,10,NO,16/02/2025
50269,2,18/11/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-2147,Riso Carnaroli,Secchi,17.607,kg,2.7854,49.04,,0,16/02/2025
50269,3,18/11/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-9599,Petto di pollo,Carni,4.875,kg,7.3062,35.62,10,,18/12/2024
50270,1,22-11-2024,Latteria Alpina Coop,FORN-005,SKU-3213,Olio EVO,Condimenti,16.51,l,0.85,14.03,22,SI,21/01/2025
50270,2,22/11/2024,Latteria Alpina Coop,FORN-005,SKU-8313,Porcini kg,Funghi,2.408,g,45.0,108.36,22,NO,20/02/2025
50270,3,22/11/2024,Latteria Alpina Coop,FORN-005,SKU-8266,  Latte intero,Latticini,19.57,L,1.1013,21.55,4,SI,
50270,4,22/11/2024,Latteria Alpina Coop,FORN-005,SKU-2030,Burrata,Latticini,76.0,pezzi,2.8314,215.19,10,NO,22/12/2024
50270,5,22/11/2024,Latteria Alpina Coop,FORN-005,SKU-5199,Uova 30pz,Latticini,270.0,PZ,0.2494,67.34,22,NO,20/02/2025
50270,6,22/11/2024,Latteria Alpina Coop,FORN-005,SKU-4389,Panna fresca,Latticini,10.21,0.75,2.5221,25.75,4,NO,21/01/2025
50270,7,22/11/2024,Latteria Alpina Coop,FORN-005,SKU-4802,Sale fino,Condimenti,11.895,kg,0.4437,5.28,22,SI,22/12/2024
50271,1,23/11/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-5146,Porcini freschi kg,Funghi,10.393,kilo,39.8288,413.94,10,SI,23/12/2024
50271,2,23/11/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-3872,Uova XL,Latticini,297.0,cad,0.304,90.29,10,SI,23/12/2024
50271,3,23/11/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-8384,Petto di pollo,Carni,7.749,kilo,9.3596,72.53,,SI,23/12/2024
50271,4,2024/11/23,Ortofrutta Rossi e Figli,FORN-003,SKU-3261,Prosecco DOC,Vini,42.0,750ml,5.6937,239.14,22,0,21/02/2025
50271,5,23/11/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-1841,Riso Carnaroli,,4.326,g,3.2,13.84,4,NO,22/01/2025
50272,1,24/11/2024,Latteria Alpina Coop,FORN-005,SKU-3531,Salmone intero,Pesce,25.851,g,14.0,361.91,22,SI,22/02/2025
50272,2,24/11/2024,Latteria Alpina Coop,FORN-005,SKU-2626,Costata di manzo,Carni,23.553,kilo,26.1131,615.04,10,SI,24/12/2024
50272,3,24/11/2024,Latteria Alpina Coop,FORN-005,SKU-6315,Insalata mista,Verdure,2.74,kilo,2.7061,7.41,10,SI,23/01/2025
50273,1,27/11/2024,Molino Pasta Artigianale,FORN-006,SKU-7186,Vongole fresche,Pesce,20.857,kg,9.8255,204.93,10,NO,27/12/2024
50273,2,27/11/2024,Molino Pasta Artigianale,FORN-006,SKU-8966,Vino Chianti DOCG bt,Vini,31.0,bott,6.0618,187.92,22,NO,25/02/2025
50273,3,27/11/2024,Molino Pasta Artigianale,FORN-006,SKU-1316,FILETTO DI MANZO,Carni,28.229,Kg,35.759,1009.44,22,SI,26/01/2025
50273,4,27/11/2024,Molino Pasta Artigianale,FORN-006,SKU-6202,Salmone intero,Pesce,18.401,kg,15.6019,287.09,4,si,25/02/2025
50273,5,27/11/2024,Molino Pasta Artigianale,FORN-006,SKU-1270,Riso Carnaroli,Secchi,7.549,Kg,3.6485,27.54,5,si,27/12/2024
50273,6,27/11/2024,Molino Pasta Artigianale,FORN-006,SKU-8408,Vino Tignanello,,45.0,bt,88.421,3978.95,22,SI,26/01/2025
50273,7,27/11/2024,Molino Pasta Artigianale,FORN-006,SKU-8489,Petto di pollo,Carni,1.806,Kg,9.427,17.03,10,SI,25/02/2025
50274,1,28/11/2024,Cantina Vinicola Toscana,FORN-004,SKU-1132,Vino rosso Chianti,Vini,29.0,bottiglia,6.6914,194.05,10,SI,
50274,2,28/11/2024,Cantina Vinicola Toscana,FORN-004,SKU-1701,Costata di manzo,Carni,22.001,kg,26.4976,582.97,10,NO,27/01/2025
50274,3,28/11/2024,Cantina Vinicola Toscana,FORN-004,SKU-2941,Salmone intero,Pesce,14.028,kg,14.2715,200.2,,SI,26/02/2025
50274,4,28/11/2024,Cantina Vinicola Toscana,FORN-004,SKU-2277,Prosecco DOC,Vini,47.0,0.75,5.3711,252.44,22,SI,26/02/2025
50274,5,28/11/2024,Cantina Vinicola Toscana,FORN-004,SKU-7064,Caffe miscela ba,Bevande,21.231,Kg,16.3279,346.66,5,SI,27/01/2025
50275,1,29/11/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-2858,Insalata mista,Verdure,19.53,KG,2.9503,57.62,4,S,28/01/2025
50275,2,29/11/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-6431,Pomodorini ciliegino,Verdure,17.261,kilo,3.4302,59.21,10,SI,29/12/2024
50275,3,29/11/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-6242,Porcini freschi,,8.057,KG,47.6385,383.82,10,SI,28/01/2025
50275,4,29/11/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-2464,uova fresche,Latticini,181.0,nr,0.2656,48.07,,0,27/02/2025
50275,5,29/11/2024,BIANCHI CARNI s.r.l.,FORN-001,SKU-7818,Farina 00,Secchi,2.725,Kg,0.7596,2.07,22,NO,27/02/2025
50275,6,2024/11/29,BIANCHI CARNI s.r.l.,FORN-001,SKU-4488,Riso Carnaroli,Secchi,12.135,kilo,3.0132,36.57,4,NO,27/02/2025
50276,1,03/12/2024,Beverages Distribution,FORN-007,SKU-8186,Pasta tagliatelle,Secchi,19.802,g,2.1,41.58,22,SI,01/02/2025
50276,2,03/12/2024,Beverages Distribution,FORN-007,SKU-3696,Salmone intero,Pesce,6.502,kilo,0.14,0.91,5,NO,01/02/2025
50276,3,03/12/2024,Beverages Distribution,FORN-007,SKU-8663,Panna fresca,Latticini,3.92,lt,2.0571,8.06,10,SI,01/02/2025
50276,4,03/12/2024,Beverages Distribution,FORN-007,SKU-9412,Vino Chianti DOCG bt,Vini,13.0,BT,7.6702,99.71,10,SI,02/01/2025
50276,5,03/12/2024,Beverages Distribution,FORN-007,SKU-5780,Caffe miscela bar,Bevande,9.571,Kg,15.687,150.14,22,0,
50276,6,03/12/2024,Beverages Distribution,FORN-007,SKU-7625,Porcini freschi,Funghi,23.527,kilo,50.2811,1182.96,10,NO,01/02/2025
50277,1,05/12/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-7898,Parmigiano Reggiano,Latticini,2.82,kilo,17.0593,48.11,4,si,03/02/2025
50277,2,05/12/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-6106,Prosecco DOC,Vini,34.0,bottiglia,5.1372,174.66,10,SI,04/01/2025
50277,3,05/12/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-9406,Uova Cat.A 30pz,Latticini,127.0,pezzi,0.3258,41.38,10,SI,04/01/2025
50277,4,05/12/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-4280,Branzino fresco,Pesce,6.158,Kg,19.0127,117.08,22,NO,04/01/2025
50277,5,05/12/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-6813,Vongole fresche,Pesce,23.995,Kg,8.4617,203.04,22,NO,04/01/2025
50277,6,05/12/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-9355,Petto di pollo,Carni,25.925,kg,8.4828,219.92,10,NO,03/02/2025
50277,7,05/12/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-3447,  Pomodorini ciliegino,Verdure,14.74,kg,2.9662,43.72,10,NO,03/02/2025
50277,8,05/12/2024,Ortofrutta Rossi e Figli,FORN-003,SKU-1723,Pasta tagliatelle,Secchi,14.832,kilo,2.0658,30.64,10,SI,
50278,1,08/12/2024,Cantina Toscana SpA,FORN-004,SKU-8949,Caffe miscela bar,Bevande,14.302,g,14.0,200.23,22,NO,08/03/2025
50278,2,08/12/2024,Cantina Toscana SpA,FORN-004,SKU-7852,Rucola,,3.536,1000g,4.6272,16.36,4,NO,07/01/2025
50278,3,08/12/2024,Cantina Toscana SpA,FORN-004,SKU-2852,Filetto di manzo,Carni,2.985,g,38.0,113.43,10,0,07/01/2025
50279,1,10/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-7360,Chianti bt 0.75,Vini,39.0,bt,6.3908,249.24,10,SI,10/03/2025
50279,2,10/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-1194,Farina 00,Secchi,28.146,g,0.85,23.92,22,NO,09/01/2025
50279,3,10/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-9586,Vino Tignanello,Vini,7.0,1,82.032,574.22,10,SI,08/02/2025
50279,4,10/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-4385,Costata di manzo,Carni,18.172,KG,28.9762,526.56,10,0,
50279,5,10/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-3788,Filetto di manzo,Carni,28.436,kilo,,,10,SI,09/01/2025
50279,6,10/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-1656,Parmigiano Reggiano 24m,Latticini,22.64,g,16.5,373.56,10,SI,
50279,7,10/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-2657,acqua minerale,Bevande,278.0,PZ,0.3034,84.35,4,S,10/03/2025
50279,8,10/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-7862,Uova 30pz,Latticini,283.0,PZ,0.3186,90.16,22,SI,08/02/2025
50280,1,13/12/2024,Beverages Distribution,FORN-007,SKU-6706,Farina 00,Secchi,26.674,g,0.85,22.67,4,NO,12/01/2025
50280,2,13/12/2024,Beverages Distribution,FORN-007,SKU-1129,FILETTO DI MANZO,Carni,23.678,g,38.0,899.76,4,,11/02/2025
50280,3,13/12/2024,Beverages Distribution,FORN-007,SKU-6526,Pomodorini ciliegino,Verdure,18.937,kilo,3.4519,65.37,22,SI,12/01/2025
50280,4,2024/12/13,Beverages Distribution,FORN-007,SKU-3408,Costata di manzo,Carni,26.089,kilo,33.1538,864.95,22,SI,11/02/2025
50280,5,13/12/2024,Beverages Distribution,FORN-007,SKU-9059,Parmigiano Reggiano 24m,Latticini,8.483,KG,16.7217,141.85,22,SI,24/11/2024
50280,6,13/12/2024,Beverages Distribution,FORN-007,SKU-9572,Olio EVO,Condimenti,7.23,lt,7.276,52.61,22,SI,13/03/2025
50280,7,13/12/2024,Beverages Distribution,FORN-007,SKU-3644,Prosecco DOC,Vini,40.0,bott,5.1971,207.88,22,SI,12/01/2025
50280,8,13/12/2024,Beverages Distribution,FORN-007,SKU-8123,  Petto di pollo,Carni,5.698,KG,9.8699,56.24,10,1,12/01/2025
50281,1,17/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-3107,Insalata mista,Verdure,18.031,kg,2.4852,44.81,4,SI,16/01/2025
50281,2,17/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-6184,Latte intero,Latticini,14.88,0.75,1.1093,16.51,22,SI,17/03/2025
50281,3,17/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-5064,Rucola,Verdure,9.159,kg,3.7919,34.73,,SI,16/01/2025
50281,4,17/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-4066,Salmone intero,Pesce,13.181,Kg,16.3522,215.54,22,NO,17/03/2025
50281,5,17/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-5280,Riso Carnaroli,Secchi,24.051,1000g,3.6367,87.47,10,SI,15/02/2025
50281,6,17/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-4128,Olio EVO,Condimenti,15.26,L,8.0386,122.67,10,si,15/02/2025
50281,7,17/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-1146,Vino Tignanello,Vini,25.0,bottiglia,78.4983,1962.46,22,SI,17/03/2025
50281,8,17/12/2024,Pescheria Del Mare SNC,FORN-002,SKU-2306,Parmigiano Reggiano 24m,Latticini,26.706,kilo,16.1221,430.56,22,SI,15/02/2025
50282,1,19/12/2024,Distribuzione Generale,FORN-008,SKU-2492,Vino Tignanello,Vini,20.0,BT,84.0454,1680.91,22,SI,17/02/2025
50282,2,19/12/2024,Distribuzione Generale,FORN-008,SKU-1925,Pasta tagliatelle,,21.548,g,2.1,45.25,10,SI,19/03/2025
